 #  Results from PENEPMA. Phi rho z distribution.
 #
 #  Z = 14, S1 =  1, S2 =  4
 #
 #  Angular intervals : theta_1 = 4.000000E+01,  theta_2 = 6.000000E+01
 #                        phi_1 = 0.000000E+00,    phi_2 = 3.600000E+02
 #
 # Intensities of characteristic lines. All in 1/(cm*sr*electron).
 #    P = primary photons (from electron interactions);
 #    C = flourescence from characteristic x rays;
 #    B = flourescence from bremsstrahlung quanta;
 #   TF = C+B, total fluorescence;
 #    T = P+C+B, total intensity;
 #    E = emitted; G = generated;
 #  unc = statistical uncertainty (3 sigma).
 #
 # D (cm)     DF (cm)    PE            unc       PG            unc       CE            unc       CG            unc       BE            unc       BG            unc       TFE           unc       TFG           unc       TE            unc       TG            unc
   2.213E-06  4.425E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.298627E-04  2.77E-05  6.962064E-04  1.16E-05  5.298627E-04  2.77E-05  6.962064E-04  1.16E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   2.434E-06  4.868E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.852714E-04  2.65E-05  6.520347E-04  1.12E-05  4.852714E-04  2.65E-05  6.520347E-04  1.12E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   2.655E-06  5.311E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.596940E-04  2.58E-05  6.127064E-04  1.09E-05  4.596940E-04  2.58E-05  6.127064E-04  1.09E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   2.877E-06  5.753E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.466747E-04  2.54E-05  5.853809E-04  1.06E-05  4.466747E-04  2.54E-05  5.853809E-04  1.06E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   3.098E-06  6.196E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.071139E-04  2.43E-05  5.561889E-04  1.04E-05  4.071139E-04  2.43E-05  5.561889E-04  1.04E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   3.319E-06  6.638E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.118036E-04  2.44E-05  5.319205E-04  1.01E-05  4.118036E-04  2.44E-05  5.319205E-04  1.01E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   3.540E-06  7.081E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.769789E-04  2.34E-05  5.006418E-04  9.82E-06  3.769789E-04  2.34E-05  5.006418E-04  9.82E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   3.762E-06  7.523E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.442240E-04  2.24E-05  4.845217E-04  9.67E-06  3.442240E-04  2.24E-05  4.845217E-04  9.67E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   3.983E-06  7.966E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.358968E-04  2.21E-05  4.671472E-04  9.49E-06  3.358968E-04  2.21E-05  4.671472E-04  9.49E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   4.204E-06  8.408E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.243115E-04  2.17E-05  4.473327E-04  9.30E-06  3.243115E-04  2.17E-05  4.473327E-04  9.30E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   4.425E-06  8.851E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.949275E-04  2.07E-05  4.240468E-04  9.05E-06  2.949275E-04  2.07E-05  4.240468E-04  9.05E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   4.647E-06  9.294E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.979600E-04  2.08E-05  4.096331E-04  8.89E-06  2.979600E-04  2.08E-05  4.096331E-04  8.89E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   4.868E-06  9.736E-05  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.730734E-04  1.99E-05  3.959836E-04  8.74E-06  2.730734E-04  1.99E-05  3.959836E-04  8.74E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   5.089E-06  1.018E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.719392E-04  1.99E-05  3.803429E-04  8.57E-06  2.719392E-04  1.99E-05  3.803429E-04  8.57E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   5.311E-06  1.062E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.549093E-04  1.92E-05  3.637730E-04  8.39E-06  2.549093E-04  1.92E-05  3.637730E-04  8.39E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   5.532E-06  1.106E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.496493E-04  1.91E-05  3.489151E-04  8.21E-06  2.496493E-04  1.91E-05  3.489151E-04  8.21E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   5.753E-06  1.151E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.309391E-04  1.83E-05  3.347972E-04  8.04E-06  2.309391E-04  1.83E-05  3.347972E-04  8.04E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   5.974E-06  1.195E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.272312E-04  1.82E-05  3.249639E-04  7.93E-06  2.272312E-04  1.82E-05  3.249639E-04  7.93E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   6.196E-06  1.239E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.052219E-04  1.72E-05  3.110141E-04  7.75E-06  2.052219E-04  1.72E-05  3.110141E-04  7.75E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   6.417E-06  1.283E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.008706E-04  1.71E-05  3.068767E-04  7.70E-06  2.008706E-04  1.71E-05  3.068767E-04  7.70E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   6.638E-06  1.328E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.981687E-04  1.70E-05  2.976894E-04  7.59E-06  1.981687E-04  1.70E-05  2.976894E-04  7.59E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   6.860E-06  1.372E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.875615E-04  1.65E-05  2.798635E-04  7.35E-06  1.875615E-04  1.65E-05  2.798635E-04  7.35E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   7.081E-06  1.416E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.905979E-04  1.67E-05  2.775345E-04  7.32E-06  1.905979E-04  1.67E-05  2.775345E-04  7.32E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   7.302E-06  1.460E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.789485E-04  1.61E-05  2.675330E-04  7.19E-06  1.789485E-04  1.61E-05  2.675330E-04  7.19E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   7.523E-06  1.505E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.715352E-04  1.58E-05  2.584898E-04  7.07E-06  1.715352E-04  1.58E-05  2.584898E-04  7.07E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   7.745E-06  1.549E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.667558E-04  1.56E-05  2.465009E-04  6.90E-06  1.667558E-04  1.56E-05  2.465009E-04  6.90E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   7.966E-06  1.593E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.570047E-04  1.51E-05  2.436198E-04  6.87E-06  1.570047E-04  1.51E-05  2.436198E-04  6.87E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   8.187E-06  1.637E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.537621E-04  1.50E-05  2.363342E-04  6.76E-06  1.537621E-04  1.50E-05  2.363342E-04  6.76E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   8.408E-06  1.682E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.500157E-04  1.48E-05  2.321421E-04  6.71E-06  1.500157E-04  1.48E-05  2.321421E-04  6.71E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   8.630E-06  1.726E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.464346E-04  1.46E-05  2.217623E-04  6.55E-06  1.464346E-04  1.46E-05  2.217623E-04  6.55E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   8.851E-06  1.770E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.376191E-04  1.41E-05  2.166173E-04  6.48E-06  1.376191E-04  1.41E-05  2.166173E-04  6.48E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   9.072E-06  1.814E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.339701E-04  1.39E-05  2.092579E-04  6.36E-06  1.339701E-04  1.39E-05  2.092579E-04  6.36E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   9.294E-06  1.859E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.304199E-04  1.38E-05  2.025477E-04  6.26E-06  1.304199E-04  1.38E-05  2.025477E-04  6.26E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   9.515E-06  1.903E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.340458E-04  1.40E-05  2.006399E-04  6.23E-06  1.340458E-04  1.40E-05  2.006399E-04  6.23E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   9.736E-06  1.947E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.204880E-04  1.32E-05  1.948717E-04  6.15E-06  1.204880E-04  1.32E-05  1.948717E-04  6.15E-06  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00
   9.957E-06  1.991E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.272182E-04  1.36E-05  1.897643E-04  6.06E-06  1.272182E-04  1.36E-05  1.897643E-04  6.06E-06  2.504728E-01  2.00E-01  4.185159E-01  9.44E-02
   1.018E-05  2.036E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.094335E-04  1.26E-05  1.846846E-04  5.98E-06  1.094335E-04  1.26E-05  1.846846E-04  5.98E-06  3.398823E-01  2.33E-01  5.136211E-01  1.05E-01
   1.040E-05  2.080E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.077878E-04  1.25E-05  1.784522E-04  5.88E-06  1.077878E-04  1.25E-05  1.784522E-04  5.88E-06  3.041624E-01  2.20E-01  4.923107E-01  1.02E-01
   1.062E-05  2.124E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.818272E-05  1.19E-05  1.728414E-04  5.79E-06  9.818272E-05  1.19E-05  1.728414E-04  5.79E-06  3.397842E-01  2.33E-01  4.353588E-01  9.62E-02
   1.084E-05  2.168E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.011511E-04  1.21E-05  1.706511E-04  5.75E-06  1.011511E-04  1.21E-05  1.706511E-04  5.75E-06  2.862916E-01  2.14E-01  4.638386E-01  9.93E-02
   1.106E-05  2.213E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.038235E-04  1.23E-05  1.647373E-04  5.65E-06  1.038235E-04  1.23E-05  1.647373E-04  5.65E-06  2.684734E-01  2.07E-01  4.021468E-01  9.25E-02
   1.129E-05  2.257E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.357637E-05  1.17E-05  1.600544E-04  5.57E-06  9.357637E-05  1.17E-05  1.600544E-04  5.57E-06  2.684413E-01  2.07E-01  4.471913E-01  9.75E-02
   1.151E-05  2.301E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.784206E-05  1.13E-05  1.598733E-04  5.57E-06  8.784206E-05  1.13E-05  1.598733E-04  5.57E-06  3.397871E-01  2.33E-01  3.357257E-01  8.45E-02
   1.173E-05  2.346E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.669467E-05  1.18E-05  1.558591E-04  5.50E-06  9.669467E-05  1.18E-05  1.558591E-04  5.50E-06  1.972281E-01  1.77E-01  3.286202E-01  8.36E-02
   1.195E-05  2.390E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.170125E-05  1.16E-05  1.526117E-04  5.44E-06  9.170125E-05  1.16E-05  1.526117E-04  5.44E-06  1.615465E-01  1.60E-01  3.641717E-01  8.80E-02
   1.217E-05  2.434E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.812020E-05  1.13E-05  1.475170E-04  5.34E-06  8.812020E-05  1.13E-05  1.475170E-04  5.34E-06  2.863828E-01  2.14E-01  3.547142E-01  8.68E-02
   1.239E-05  2.478E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.157076E-05  1.09E-05  1.431380E-04  5.27E-06  8.157076E-05  1.09E-05  1.431380E-04  5.27E-06  4.289409E-01  2.62E-01  3.357063E-01  8.45E-02
   1.261E-05  2.523E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.316775E-05  1.10E-05  1.406869E-04  5.23E-06  8.316775E-05  1.10E-05  1.406869E-04  5.23E-06  2.505990E-01  2.00E-01  3.546571E-01  8.68E-02
   1.283E-05  2.567E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.804996E-05  1.07E-05  1.373484E-04  5.16E-06  7.804996E-05  1.07E-05  1.373484E-04  5.16E-06  2.149203E-01  1.85E-01  3.332953E-01  8.42E-02
   1.306E-05  2.611E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.622353E-05  1.05E-05  1.331696E-04  5.08E-06  7.622353E-05  1.05E-05  1.331696E-04  5.08E-06  1.971178E-01  1.77E-01  3.001091E-01  7.99E-02
   1.328E-05  2.655E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.052619E-05  1.09E-05  1.304121E-04  5.03E-06  8.052619E-05  1.09E-05  1.304121E-04  5.03E-06  1.792510E-01  1.69E-01  2.455605E-01  7.22E-02
   1.350E-05  2.700E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.342048E-05  1.04E-05  1.286655E-04  5.00E-06  7.342048E-05  1.04E-05  1.286655E-04  5.00E-06  2.505232E-01  2.00E-01  3.000558E-01  7.99E-02
   1.372E-05  2.744E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.762206E-05  9.91E-06  1.265676E-04  4.96E-06  6.762206E-05  9.91E-06  1.265676E-04  4.96E-06  2.148982E-01  1.85E-01  2.360736E-01  7.08E-02
   1.394E-05  2.788E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.044439E-05  1.01E-05  1.237627E-04  4.91E-06  7.044439E-05  1.01E-05  1.237627E-04  4.91E-06  2.327238E-01  1.93E-01  2.976994E-01  7.95E-02
   1.416E-05  2.832E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.399232E-05  9.65E-06  1.195419E-04  4.82E-06  6.399232E-05  9.65E-06  1.195419E-04  4.82E-06  2.507025E-01  2.00E-01  2.550322E-01  7.36E-02
   1.438E-05  2.877E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.570211E-05  9.78E-06  1.183981E-04  4.79E-06  6.570211E-05  9.78E-06  1.183981E-04  4.79E-06  1.791859E-01  1.69E-01  2.549494E-01  7.36E-02
   1.460E-05  2.921E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.139559E-05  9.43E-06  1.126853E-04  4.68E-06  6.139559E-05  9.43E-06  1.126853E-04  4.68E-06  1.614571E-01  1.60E-01  2.241641E-01  6.90E-02
   1.483E-05  2.965E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.943081E-05  9.32E-06  1.083142E-04  4.59E-06  5.943081E-05  9.32E-06  1.083142E-04  4.59E-06  1.970474E-01  1.77E-01  2.336103E-01  7.04E-02
   1.505E-05  3.009E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.218517E-05  9.54E-06  1.105946E-04  4.63E-06  6.218517E-05  9.54E-06  1.105946E-04  4.63E-06  2.682641E-01  2.07E-01  2.549804E-01  7.36E-02
   1.527E-05  3.054E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.514969E-05  9.74E-06  1.062898E-04  4.54E-06  6.514969E-05  9.74E-06  1.062898E-04  4.54E-06  1.077686E-01  1.31E-01  2.051746E-01  6.60E-02
   1.549E-05  3.098E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.124568E-05  9.46E-06  1.044653E-04  4.50E-06  6.124568E-05  9.46E-06  1.044653E-04  4.50E-06  9.011257E-02  1.20E-01  2.597057E-01  7.43E-02
   1.571E-05  3.142E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.743903E-05  9.14E-06  1.024549E-04  4.46E-06  5.743903E-05  9.14E-06  1.024549E-04  4.46E-06  2.683179E-01  2.07E-01  2.335677E-01  7.04E-02
   1.593E-05  3.186E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.397078E-05  8.87E-06  1.009025E-04  4.43E-06  5.397078E-05  8.87E-06  1.009025E-04  4.43E-06  1.614078E-01  1.60E-01  2.240921E-01  6.90E-02
   1.615E-05  3.231E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.121256E-05  8.62E-06  9.720895E-05  4.34E-06  5.121256E-05  8.62E-06  9.720895E-05  4.34E-06  2.147991E-01  1.85E-01  2.241211E-01  6.90E-02
   1.637E-05  3.275E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.044612E-05  8.57E-06  9.748313E-05  4.36E-06  5.044612E-05  8.57E-06  9.748313E-05  4.36E-06  2.147604E-01  1.85E-01  1.766601E-01  6.12E-02
   1.660E-05  3.319E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.825574E-05  8.41E-06  9.249023E-05  4.24E-06  4.825574E-05  8.41E-06  9.249023E-05  4.24E-06  1.613082E-01  1.60E-01  2.098542E-01  6.67E-02
   1.682E-05  3.363E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.101010E-05  8.65E-06  9.221810E-05  4.23E-06  5.101010E-05  8.65E-06  9.221810E-05  4.23E-06  1.613219E-01  1.60E-01  2.003898E-01  6.52E-02
   1.704E-05  3.408E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.818778E-05  8.38E-06  9.023764E-05  4.18E-06  4.818778E-05  8.38E-06  9.023764E-05  4.18E-06  1.256937E-01  1.41E-01  1.837824E-01  6.24E-02
   1.726E-05  3.452E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.642160E-05  8.21E-06  8.710312E-05  4.11E-06  4.642160E-05  8.21E-06  8.710312E-05  4.11E-06  1.970404E-01  1.77E-01  1.624102E-01  5.87E-02
   1.748E-05  3.496E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.067172E-05  8.60E-06  8.855984E-05  4.15E-06  5.067172E-05  8.60E-06  8.855984E-05  4.15E-06  1.078526E-01  1.31E-01  1.457936E-01  5.56E-02
