 Start memory allocation
 Reading input data
  Initialising PENELOPE ...
  The simulation is started ...
 0.7284860E+06, 0.1494000E+04, 0.1000000E+01, 0.1000000E+01
 0.7576040E+06, 0.1553766E+04, 0.1000000E+01, 0.1000000E+01
 0.7866320E+06, 0.1613547E+04, 0.1000000E+01, 0.1000000E+01
 0.8160010E+06, 0.1673328E+04, 0.1000000E+01, 0.1000000E+01
 0.8452600E+06, 0.1733109E+04, 0.1000000E+01, 0.1000000E+01
 0.8745500E+06, 0.1792844E+04, 0.1000000E+01, 0.1000000E+01
 0.9037020E+06, 0.1852625E+04, 0.1000000E+01, 0.1000000E+01
 0.9330380E+06, 0.1912422E+04, 0.1000000E+01, 0.1000000E+01
 0.9623620E+06, 0.1972203E+04, 0.1000000E+01, 0.1000000E+01
 0.9917630E+06, 0.2031969E+04, 0.1000000E+01, 0.1000000E+01
 0.1020994E+07, 0.2091719E+04, 0.1000000E+01, 0.1000000E+01
 0.1050329E+07, 0.2151500E+04, 0.1000000E+01, 0.1000000E+01
 0.1079510E+07, 0.2211281E+04, 0.1000000E+01, 0.1000000E+01
 0.1108717E+07, 0.2271031E+04, 0.1000000E+01, 0.1000000E+01
 0.1137997E+07, 0.2330797E+04, 0.1000000E+01, 0.1000000E+01
 0.1167093E+07, 0.2390594E+04, 0.1000000E+01, 0.1000000E+01
 0.1196351E+07, 0.2450375E+04, 0.1000000E+01, 0.1000000E+01
 0.1225498E+07, 0.2510141E+04, 0.1000000E+01, 0.1000000E+01
 0.1254642E+07, 0.2569922E+04, 0.1000000E+01, 0.1000000E+01
 0.1283827E+07, 0.2629672E+04, 0.1000000E+01, 0.1000000E+01
 0.1313086E+07, 0.2689375E+04, 0.1000000E+01, 0.1000000E+01
 0.1342222E+07, 0.2749172E+04, 0.1000000E+01, 0.1000000E+01
 0.1371442E+07, 0.2808969E+04, 0.1000000E+01, 0.1000000E+01
 0.1400549E+07, 0.2868750E+04, 0.1000000E+01, 0.1000000E+01
 0.1429803E+07, 0.2928516E+04, 0.1000000E+01, 0.1000000E+01
 0.1459046E+07, 0.2988297E+04, 0.1000000E+01, 0.1000000E+01
 0.1488301E+07, 0.3048047E+04, 0.1000000E+01, 0.1000000E+01
 0.1517357E+07, 0.3107828E+04, 0.1000000E+01, 0.1000000E+01
 0.1546570E+07, 0.3167625E+04, 0.1000000E+01, 0.1000000E+01
 0.1575733E+07, 0.3227406E+04, 0.1000000E+01, 0.1000000E+01
 0.1604864E+07, 0.3287172E+04, 0.1000000E+01, 0.1000000E+01
 0.1634010E+07, 0.3346953E+04, 0.1000000E+01, 0.1000000E+01
 0.1663204E+07, 0.3406719E+04, 0.1000000E+01, 0.1000000E+01
 0.1692475E+07, 0.3466453E+04, 0.1000000E+01, 0.1000000E+01
 0.1721767E+07, 0.3526203E+04, 0.1000000E+01, 0.1000000E+01
 0.1751043E+07, 0.3585938E+04, 0.1000000E+01, 0.1000000E+01
 0.1780213E+07, 0.3645719E+04, 0.1000000E+01, 0.1000000E+01
 0.1809407E+07, 0.3705500E+04, 0.1000000E+01, 0.1000000E+01
 0.1838671E+07, 0.3765234E+04, 0.1000000E+01, 0.1000000E+01
 0.1867841E+07, 0.3825016E+04, 0.1000000E+01, 0.1000000E+01
 0.1897127E+07, 0.3884797E+04, 0.1000000E+01, 0.1000000E+01
 0.1926281E+07, 0.3944578E+04, 0.1000000E+01, 0.1000000E+01
 0.1955465E+07, 0.4004359E+04, 0.1000000E+01, 0.1000000E+01
 0.1984694E+07, 0.4064141E+04, 0.1000000E+01, 0.1000000E+01
 0.2013862E+07, 0.4123922E+04, 0.1000000E+01, 0.1000000E+01
 0.2042565E+07, 0.4183625E+04, 0.1000000E+01, 0.1000000E+01
 0.2071797E+07, 0.4243391E+04, 0.1000000E+01, 0.1000000E+01
 0.2101076E+07, 0.4303188E+04, 0.1000000E+01, 0.1000000E+01
 0.2130201E+07, 0.4362969E+04, 0.1000000E+01, 0.1000000E+01
 0.2159135E+07, 0.4422766E+04, 0.1000000E+01, 0.1000000E+01
 0.2188232E+07, 0.4482547E+04, 0.1000000E+01, 0.1000000E+01
 0.2217328E+07, 0.4542297E+04, 0.1000000E+01, 0.1000000E+01
 0.2246558E+07, 0.4602094E+04, 0.1000000E+01, 0.1000000E+01
 0.2275848E+07, 0.4661875E+04, 0.1000000E+01, 0.1000000E+01
 0.2305022E+07, 0.4721656E+04, 0.1000000E+01, 0.1000000E+01
 0.2333932E+07, 0.4781328E+04, 0.1000000E+01, 0.1000000E+01
 0.2363047E+07, 0.4841125E+04, 0.1000000E+01, 0.1000000E+01
 0.2392048E+07, 0.4900891E+04, 0.1000000E+01, 0.1000000E+01
 0.2421234E+07, 0.4960656E+04, 0.1000000E+01, 0.1000000E+01
 0.2450465E+07, 0.5020359E+04, 0.1000000E+01, 0.1000000E+01
 0.2479774E+07, 0.5080109E+04, 0.1000000E+01, 0.1000000E+01
 0.2508942E+07, 0.5139875E+04, 0.1000000E+01, 0.1000000E+01
 0.2538297E+07, 0.5199656E+04, 0.1000000E+01, 0.1000000E+01
 0.2567649E+07, 0.5259391E+04, 0.1000000E+01, 0.1000000E+01
 0.2596754E+07, 0.5319141E+04, 0.1000000E+01, 0.1000000E+01
 0.2625888E+07, 0.5378922E+04, 0.1000000E+01, 0.1000000E+01
 0.2654955E+07, 0.5438672E+04, 0.1000000E+01, 0.1000000E+01
 0.2684185E+07, 0.5498438E+04, 0.1000000E+01, 0.1000000E+01
 0.2713383E+07, 0.5558141E+04, 0.1000000E+01, 0.1000000E+01
 0.2742573E+07, 0.5617938E+04, 0.1000000E+01, 0.1000000E+01
 0.2771803E+07, 0.5677703E+04, 0.1000000E+01, 0.1000000E+01
 0.2800838E+07, 0.5737500E+04, 0.1000000E+01, 0.1000000E+01
 0.2829914E+07, 0.5797266E+04, 0.1000000E+01, 0.1000000E+01
 0.2859132E+07, 0.5857062E+04, 0.1000000E+01, 0.1000000E+01
 0.2888419E+07, 0.5916844E+04, 0.1000000E+01, 0.1000000E+01
 0.2917520E+07, 0.5976594E+04, 0.1000000E+01, 0.1000000E+01
 0.2946785E+07, 0.6036312E+04, 0.1000000E+01, 0.1000000E+01
 0.2975886E+07, 0.6096000E+04, 0.1000000E+01, 0.1000000E+01
 0.3005081E+07, 0.6155750E+04, 0.1000000E+01, 0.1000000E+01
 0.3034445E+07, 0.6215516E+04, 0.1000000E+01, 0.1000000E+01
 0.3063634E+07, 0.6275312E+04, 0.1000000E+01, 0.1000000E+01
 0.3092730E+07, 0.6335094E+04, 0.1000000E+01, 0.1000000E+01
 0.3121802E+07, 0.6394875E+04, 0.1000000E+01, 0.1000000E+01
 0.3151029E+07, 0.6454641E+04, 0.1000000E+01, 0.1000000E+01
 0.3180162E+07, 0.6514422E+04, 0.1000000E+01, 0.1000000E+01
 0.3209187E+07, 0.6574094E+04, 0.1000000E+01, 0.1000000E+01
 0.3238458E+07, 0.6633875E+04, 0.1000000E+01, 0.1000000E+01
 0.3267629E+07, 0.6693672E+04, 0.1000000E+01, 0.1000000E+01
 0.3296740E+07, 0.6753453E+04, 0.1000000E+01, 0.1000000E+01
 0.3325697E+07, 0.6813188E+04, 0.1000000E+01, 0.1000000E+01
 0.3354933E+07, 0.6872875E+04, 0.1000000E+01, 0.1000000E+01
 0.3384088E+07, 0.6932672E+04, 0.1000000E+01, 0.1000000E+01
 0.3413265E+07, 0.6992453E+04, 0.1000000E+01, 0.1000000E+01
 0.3442332E+07, 0.7052250E+04, 0.1000000E+01, 0.1000000E+01
 0.3471641E+07, 0.7112047E+04, 0.1000000E+01, 0.1000000E+01
 0.3500865E+07, 0.7171781E+04, 0.1000000E+01, 0.1000000E+01
 0.3530078E+07, 0.7231578E+04, 0.1000000E+01, 0.1000000E+01
 0.3559306E+07, 0.7291297E+04, 0.1000000E+01, 0.1000000E+01
 0.3588466E+07, 0.7351094E+04, 0.1000000E+01, 0.1000000E+01
 0.3617607E+07, 0.7410844E+04, 0.1000000E+01, 0.1000000E+01
 0.3646943E+07, 0.7470625E+04, 0.1000000E+01, 0.1000000E+01
 0.3676144E+07, 0.7530406E+04, 0.1000000E+01, 0.1000000E+01
 0.3705309E+07, 0.7590109E+04, 0.1000000E+01, 0.1000000E+01
 0.3734524E+07, 0.7649906E+04, 0.1000000E+01, 0.1000000E+01
 0.3763519E+07, 0.7709625E+04, 0.1000000E+01, 0.1000000E+01
 0.3792582E+07, 0.7769422E+04, 0.1000000E+01, 0.1000000E+01
 0.3821760E+07, 0.7829203E+04, 0.1000000E+01, 0.1000000E+01
 0.3851019E+07, 0.7888984E+04, 0.1000000E+01, 0.1000000E+01
 0.3880309E+07, 0.7948766E+04, 0.1000000E+01, 0.1000000E+01
 0.3909516E+07, 0.8008547E+04, 0.1000000E+01, 0.1000000E+01
 0.3938767E+07, 0.8068328E+04, 0.1000000E+01, 0.1000000E+01
 0.3968084E+07, 0.8128109E+04, 0.1000000E+01, 0.1000000E+01
 0.3997355E+07, 0.8187891E+04, 0.1000000E+01, 0.1000000E+01
 0.4026731E+07, 0.8247672E+04, 0.1000000E+01, 0.1000000E+01
 0.4055919E+07, 0.8307422E+04, 0.1000000E+01, 0.1000000E+01
 0.4085081E+07, 0.8367188E+04, 0.1000000E+01, 0.1000000E+01
 0.4114237E+07, 0.8426938E+04, 0.1000000E+01, 0.1000000E+01
 0.4143384E+07, 0.8486656E+04, 0.1000000E+01, 0.1000000E+01
 0.4172682E+07, 0.8546375E+04, 0.1000000E+01, 0.1000000E+01
 0.4201791E+07, 0.8606156E+04, 0.1000000E+01, 0.1000000E+01
 0.4230962E+07, 0.8665938E+04, 0.1000000E+01, 0.1000000E+01
 0.4260134E+07, 0.8725656E+04, 0.1000000E+01, 0.1000000E+01
 0.4289225E+07, 0.8785406E+04, 0.1000000E+01, 0.1000000E+01
 0.4318428E+07, 0.8845156E+04, 0.1000000E+01, 0.1000000E+01
 0.4347772E+07, 0.8904938E+04, 0.1000000E+01, 0.1000000E+01
 0.4376927E+07, 0.8964625E+04, 0.1000000E+01, 0.1000000E+01
 0.4406408E+07, 0.9024406E+04, 0.1000000E+01, 0.1000000E+01
 0.4435644E+07, 0.9084188E+04, 0.1000000E+01, 0.1000000E+01
 0.4464942E+07, 0.9143969E+04, 0.1000000E+01, 0.1000000E+01
 0.4494239E+07, 0.9203750E+04, 0.1000000E+01, 0.1000000E+01
 0.4523484E+07, 0.9263500E+04, 0.1000000E+01, 0.1000000E+01
 0.4552608E+07, 0.9323172E+04, 0.1000000E+01, 0.1000000E+01
 0.4581607E+07, 0.9382938E+04, 0.1000000E+01, 0.1000000E+01
 0.4610849E+07, 0.9442719E+04, 0.1000000E+01, 0.1000000E+01
 0.4639938E+07, 0.9502422E+04, 0.1000000E+01, 0.1000000E+01
 0.4669126E+07, 0.9562203E+04, 0.1000000E+01, 0.1000000E+01
 0.4698320E+07, 0.9622000E+04, 0.1000000E+01, 0.1000000E+01
 0.4727567E+07, 0.9681781E+04, 0.1000000E+01, 0.1000000E+01
 0.4756637E+07, 0.9741547E+04, 0.1000000E+01, 0.1000000E+01
 0.4785742E+07, 0.9801250E+04, 0.1000000E+01, 0.1000000E+01
 0.4814842E+07, 0.9861000E+04, 0.1000000E+01, 0.1000000E+01
 0.4844004E+07, 0.9920781E+04, 0.1000000E+01, 0.1000000E+01
 0.4873234E+07, 0.9980562E+04, 0.1000000E+01, 0.1000000E+01
 0.4902430E+07, 0.1004034E+05, 0.1000000E+01, 0.1000000E+01
 0.4931565E+07, 0.1010012E+05, 0.1000000E+01, 0.1000000E+01
 0.4960934E+07, 0.1015992E+05, 0.1000000E+01, 0.1000000E+01
 0.4990224E+07, 0.1021966E+05, 0.1000000E+01, 0.1000000E+01
 0.5019481E+07, 0.1027942E+05, 0.1000000E+01, 0.1000000E+01
 0.5048671E+07, 0.1033920E+05, 0.1000000E+01, 0.1000000E+01
 0.5077832E+07, 0.1039898E+05, 0.1000000E+01, 0.1000000E+01
 0.5107059E+07, 0.1045875E+05, 0.1000000E+01, 0.1000000E+01
 0.5136173E+07, 0.1051855E+05, 0.1000000E+01, 0.1000000E+01
 0.5165420E+07, 0.1057828E+05, 0.1000000E+01, 0.1000000E+01
 0.5194659E+07, 0.1063805E+05, 0.1000000E+01, 0.1000000E+01
 0.5223789E+07, 0.1069783E+05, 0.1000000E+01, 0.1000000E+01
 0.5253084E+07, 0.1075761E+05, 0.1000000E+01, 0.1000000E+01
 0.5282108E+07, 0.1081741E+05, 0.1000000E+01, 0.1000000E+01
 0.5311186E+07, 0.1087714E+05, 0.1000000E+01, 0.1000000E+01
 0.5340299E+07, 0.1093688E+05, 0.1000000E+01, 0.1000000E+01
 0.5369521E+07, 0.1099664E+05, 0.1000000E+01, 0.1000000E+01
 0.5398729E+07, 0.1105644E+05, 0.1000000E+01, 0.1000000E+01
 0.5427817E+07, 0.1111622E+05, 0.1000000E+01, 0.1000000E+01
 0.5456769E+07, 0.1117597E+05, 0.1000000E+01, 0.1000000E+01
 0.5485983E+07, 0.1123573E+05, 0.1000000E+01, 0.1000000E+01
 0.5515348E+07, 0.1129552E+05, 0.1000000E+01, 0.1000000E+01
 0.5543996E+07, 0.1135517E+05, 0.1000000E+01, 0.1000000E+01
 0.5573162E+07, 0.1141497E+05, 0.1000000E+01, 0.1000000E+01
 0.5602314E+07, 0.1147461E+05, 0.1000000E+01, 0.1000000E+01
 0.5631536E+07, 0.1153434E+05, 0.1000000E+01, 0.1000000E+01
 0.5660683E+07, 0.1159412E+05, 0.1000000E+01, 0.1000000E+01
 0.5689856E+07, 0.1165392E+05, 0.1000000E+01, 0.1000000E+01
 0.5718940E+07, 0.1171367E+05, 0.1000000E+01, 0.1000000E+01
 0.5748173E+07, 0.1177341E+05, 0.1000000E+01, 0.1000000E+01
 0.5777363E+07, 0.1183312E+05, 0.1000000E+01, 0.1000000E+01
 0.5806429E+07, 0.1189289E+05, 0.1000000E+01, 0.1000000E+01
 0.5835607E+07, 0.1195267E+05, 0.1000000E+01, 0.1000000E+01
 0.5864651E+07, 0.1201247E+05, 0.1000000E+01, 0.1000000E+01
 0.5893585E+07, 0.1207223E+05, 0.1000000E+01, 0.1000000E+01
 0.5922686E+07, 0.1213203E+05, 0.1000000E+01, 0.1000000E+01
 0.5951767E+07, 0.1219183E+05, 0.1000000E+01, 0.1000000E+01
 0.5980920E+07, 0.1225155E+05, 0.1000000E+01, 0.1000000E+01
 0.6009990E+07, 0.1231131E+05, 0.1000000E+01, 0.1000000E+01
 0.6038994E+07, 0.1237095E+05, 0.1000000E+01, 0.1000000E+01
 0.6068091E+07, 0.1243075E+05, 0.1000000E+01, 0.1000000E+01
 0.6097098E+07, 0.1249050E+05, 0.1000000E+01, 0.1000000E+01
 0.6126184E+07, 0.1255022E+05, 0.1000000E+01, 0.1000000E+01
 0.6155381E+07, 0.1260994E+05, 0.1000000E+01, 0.1000000E+01
 0.6184513E+07, 0.1266962E+05, 0.1000000E+01, 0.1000000E+01
 0.6213751E+07, 0.1272939E+05, 0.1000000E+01, 0.1000000E+01
 0.6242969E+07, 0.1278917E+05, 0.1000000E+01, 0.1000000E+01
 0.6272149E+07, 0.1284892E+05, 0.1000000E+01, 0.1000000E+01
 0.6301431E+07, 0.1290869E+05, 0.1000000E+01, 0.1000000E+01
 0.6330513E+07, 0.1296842E+05, 0.1000000E+01, 0.1000000E+01
 0.6359746E+07, 0.1302822E+05, 0.1000000E+01, 0.1000000E+01
 0.6388792E+07, 0.1308802E+05, 0.1000000E+01, 0.1000000E+01
 0.6417969E+07, 0.1314778E+05, 0.1000000E+01, 0.1000000E+01
 0.6447239E+07, 0.1320756E+05, 0.1000000E+01, 0.1000000E+01
 0.6476493E+07, 0.1326722E+05, 0.1000000E+01, 0.1000000E+01
 0.6505585E+07, 0.1332695E+05, 0.1000000E+01, 0.1000000E+01
 0.6534629E+07, 0.1338672E+05, 0.1000000E+01, 0.1000000E+01
 0.6563861E+07, 0.1344642E+05, 0.1000000E+01, 0.1000000E+01
 0.6593012E+07, 0.1350620E+05, 0.1000000E+01, 0.1000000E+01
 0.6622089E+07, 0.1356598E+05, 0.1000000E+01, 0.1000000E+01
 0.6651160E+07, 0.1362572E+05, 0.1000000E+01, 0.1000000E+01
 0.6680324E+07, 0.1368548E+05, 0.1000000E+01, 0.1000000E+01
 0.6709336E+07, 0.1374506E+05, 0.1000000E+01, 0.1000000E+01
 0.6738302E+07, 0.1380481E+05, 0.1000000E+01, 0.1000000E+01
 0.6767402E+07, 0.1386456E+05, 0.1000000E+01, 0.1000000E+01
 0.6796544E+07, 0.1392433E+05, 0.1000000E+01, 0.1000000E+01
 0.6825945E+07, 0.1398408E+05, 0.1000000E+01, 0.1000000E+01
 0.6855169E+07, 0.1404378E+05, 0.1000000E+01, 0.1000000E+01
 0.6884482E+07, 0.1410358E+05, 0.1000000E+01, 0.1000000E+01
 0.6913763E+07, 0.1416334E+05, 0.1000000E+01, 0.1000000E+01
 0.6943050E+07, 0.1422314E+05, 0.1000000E+01, 0.1000000E+01
 0.6972241E+07, 0.1428289E+05, 0.1000000E+01, 0.1000000E+01
 0.7001450E+07, 0.1434267E+05, 0.1000000E+01, 0.1000000E+01
 0.7030724E+07, 0.1440241E+05, 0.1000000E+01, 0.1000000E+01
 0.7059909E+07, 0.1446220E+05, 0.1000000E+01, 0.1000000E+01
 0.7088955E+07, 0.1452194E+05, 0.1000000E+01, 0.1000000E+01
 0.7118093E+07, 0.1458172E+05, 0.1000000E+01, 0.1000000E+01
 0.7147315E+07, 0.1464152E+05, 0.1000000E+01, 0.1000000E+01
 0.7176454E+07, 0.1470125E+05, 0.1000000E+01, 0.1000000E+01
 0.7205453E+07, 0.1476103E+05, 0.1000000E+01, 0.1000000E+01
 0.7234570E+07, 0.1482083E+05, 0.1000000E+01, 0.1000000E+01
 0.7263676E+07, 0.1488053E+05, 0.1000000E+01, 0.1000000E+01
 0.7292595E+07, 0.1494025E+05, 0.1000000E+01, 0.1000000E+01
 0.7321894E+07, 0.1500000E+05, 0.1000000E+01, 0.1000000E+01
 0.7351170E+07, 0.1505980E+05, 0.1000000E+01, 0.1000000E+01
 0.7380373E+07, 0.1511948E+05, 0.1000000E+01, 0.1000000E+01
 0.7409645E+07, 0.1517927E+05, 0.1000000E+01, 0.1000000E+01
 0.7438741E+07, 0.1523905E+05, 0.1000000E+01, 0.1000000E+01
 0.7467927E+07, 0.1529883E+05, 0.1000000E+01, 0.1000000E+01
 0.7497143E+07, 0.1535856E+05, 0.1000000E+01, 0.1000000E+01
 0.7526330E+07, 0.1541834E+05, 0.1000000E+01, 0.1000000E+01
 0.7555448E+07, 0.1547814E+05, 0.1000000E+01, 0.1000000E+01
 0.7584619E+07, 0.1553791E+05, 0.1000000E+01, 0.1000000E+01
 0.7613817E+07, 0.1559764E+05, 0.1000000E+01, 0.1000000E+01
 0.7642831E+07, 0.1565739E+05, 0.1000000E+01, 0.1000000E+01
 0.7671996E+07, 0.1571719E+05, 0.1000000E+01, 0.1000000E+01
 0.7701133E+07, 0.1577697E+05, 0.1000000E+01, 0.1000000E+01
 0.7730286E+07, 0.1583677E+05, 0.1000000E+01, 0.1000000E+01
 0.7759633E+07, 0.1589655E+05, 0.1000000E+01, 0.1000000E+01
 0.7788763E+07, 0.1595633E+05, 0.1000000E+01, 0.1000000E+01
 0.7817916E+07, 0.1601602E+05, 0.1000000E+01, 0.1000000E+01
 0.7846919E+07, 0.1607573E+05, 0.1000000E+01, 0.1000000E+01
 0.7876175E+07, 0.1613552E+05, 0.1000000E+01, 0.1000000E+01
 0.7905299E+07, 0.1619527E+05, 0.1000000E+01, 0.1000000E+01
 0.7934606E+07, 0.1625505E+05, 0.1000000E+01, 0.1000000E+01
 0.7963809E+07, 0.1631480E+05, 0.1000000E+01, 0.1000000E+01
 0.7992957E+07, 0.1637450E+05, 0.1000000E+01, 0.1000000E+01
 0.8022232E+07, 0.1643408E+05, 0.1000000E+01, 0.1000000E+01
 0.8051366E+07, 0.1649384E+05, 0.1000000E+01, 0.1000000E+01
 0.8080466E+07, 0.1655361E+05, 0.1000000E+01, 0.1000000E+01
 0.8109578E+07, 0.1661339E+05, 0.1000000E+01, 0.1000000E+01
 0.8138847E+07, 0.1667316E+05, 0.1000000E+01, 0.1000000E+01
 0.8167934E+07, 0.1673294E+05, 0.1000000E+01, 0.1000000E+01
 0.8197230E+07, 0.1679273E+05, 0.1000000E+01, 0.1000000E+01
 0.8226373E+07, 0.1685252E+05, 0.1000000E+01, 0.1000000E+01
 0.8255674E+07, 0.1691225E+05, 0.1000000E+01, 0.1000000E+01
 0.8284781E+07, 0.1697200E+05, 0.1000000E+01, 0.1000000E+01
 0.8313933E+07, 0.1703173E+05, 0.1000000E+01, 0.1000000E+01
 0.8343171E+07, 0.1709141E+05, 0.1000000E+01, 0.1000000E+01
 0.8372229E+07, 0.1715116E+05, 0.1000000E+01, 0.1000000E+01
 0.8401315E+07, 0.1721094E+05, 0.1000000E+01, 0.1000000E+01
 0.8430483E+07, 0.1727070E+05, 0.1000000E+01, 0.1000000E+01
 0.8459808E+07, 0.1733050E+05, 0.1000000E+01, 0.1000000E+01
 0.8488957E+07, 0.1739028E+05, 0.1000000E+01, 0.1000000E+01
 0.8517967E+07, 0.1745002E+05, 0.1000000E+01, 0.1000000E+01
 0.8547132E+07, 0.1750977E+05, 0.1000000E+01, 0.1000000E+01
 0.8576188E+07, 0.1756952E+05, 0.1000000E+01, 0.1000000E+01
 0.8605054E+07, 0.1762925E+05, 0.1000000E+01, 0.1000000E+01
 0.8634022E+07, 0.1768903E+05, 0.1000000E+01, 0.1000000E+01
 0.8663180E+07, 0.1774870E+05, 0.1000000E+01, 0.1000000E+01
 0.8692418E+07, 0.1780841E+05, 0.1000000E+01, 0.1000000E+01
 0.8721590E+07, 0.1786820E+05, 0.1000000E+01, 0.1000000E+01
 0.8750785E+07, 0.1792795E+05, 0.1000000E+01, 0.1000000E+01
 0.8779971E+07, 0.1798775E+05, 0.1000000E+01, 0.1000000E+01
 0.8809117E+07, 0.1804753E+05, 0.1000000E+01, 0.1000000E+01
 0.8838260E+07, 0.1810731E+05, 0.1000000E+01, 0.1000000E+01
 0.8867455E+07, 0.1816709E+05, 0.1000000E+01, 0.1000000E+01
 0.8896645E+07, 0.1822684E+05, 0.1000000E+01, 0.1000000E+01
 0.8925946E+07, 0.1828664E+05, 0.1000000E+01, 0.1000000E+01
 0.8954768E+07, 0.1834638E+05, 0.1000000E+01, 0.1000000E+01
 0.8984001E+07, 0.1840617E+05, 0.1000000E+01, 0.1000000E+01
 0.9013216E+07, 0.1846595E+05, 0.1000000E+01, 0.1000000E+01
 0.9042072E+07, 0.1852566E+05, 0.1000000E+01, 0.1000000E+01
 0.9071269E+07, 0.1858544E+05, 0.1000000E+01, 0.1000000E+01
 0.9100428E+07, 0.1864520E+05, 0.1000000E+01, 0.1000000E+01
 0.9129647E+07, 0.1870498E+05, 0.1000000E+01, 0.1000000E+01
 0.9158755E+07, 0.1876477E+05, 0.1000000E+01, 0.1000000E+01
 0.9188119E+07, 0.1882456E+05, 0.1000000E+01, 0.1000000E+01
 0.9217240E+07, 0.1888430E+05, 0.1000000E+01, 0.1000000E+01
 0.9246581E+07, 0.1894408E+05, 0.1000000E+01, 0.1000000E+01
 0.9275774E+07, 0.1900383E+05, 0.1000000E+01, 0.1000000E+01
 0.9304975E+07, 0.1906355E+05, 0.1000000E+01, 0.1000000E+01
 0.9334094E+07, 0.1912334E+05, 0.1000000E+01, 0.1000000E+01
 0.9363182E+07, 0.1918306E+05, 0.1000000E+01, 0.1000000E+01
 0.9392492E+07, 0.1924286E+05, 0.1000000E+01, 0.1000000E+01
 0.9421668E+07, 0.1930264E+05, 0.1000000E+01, 0.1000000E+01
 0.9450816E+07, 0.1936241E+05, 0.1000000E+01, 0.1000000E+01
 0.9480116E+07, 0.1942219E+05, 0.1000000E+01, 0.1000000E+01
 0.9509348E+07, 0.1948191E+05, 0.1000000E+01, 0.1000000E+01
 0.9538512E+07, 0.1954162E+05, 0.1000000E+01, 0.1000000E+01
 0.9567675E+07, 0.1960141E+05, 0.1000000E+01, 0.1000000E+01
 0.9596690E+07, 0.1966105E+05, 0.1000000E+01, 0.1000000E+01
 0.9625974E+07, 0.1972069E+05, 0.1000000E+01, 0.1000000E+01
 0.9655168E+07, 0.1978047E+05, 0.1000000E+01, 0.1000000E+01
 0.9684381E+07, 0.1984025E+05, 0.1000000E+01, 0.1000000E+01
 0.9713494E+07, 0.1990003E+05, 0.1000000E+01, 0.1000000E+01
 0.9742712E+07, 0.1995983E+05, 0.1000000E+01, 0.1000000E+01
 0.9771827E+07, 0.2001959E+05, 0.1000000E+01, 0.1000000E+01
 0.9801252E+07, 0.2007938E+05, 0.1000000E+01, 0.1000000E+01
 0.9830413E+07, 0.2013912E+05, 0.1000000E+01, 0.1000000E+01
 0.9859611E+07, 0.2019883E+05, 0.1000000E+01, 0.1000000E+01
 0.9888720E+07, 0.2025858E+05, 0.1000000E+01, 0.1000000E+01
 0.9917832E+07, 0.2031836E+05, 0.1000000E+01, 0.1000000E+01
 0.9947166E+07, 0.2037814E+05, 0.1000000E+01, 0.1000000E+01
 0.9976438E+07, 0.2043792E+05, 0.1000000E+01, 0.1000000E+01
 0.1000580E+08, 0.2049772E+05, 0.1000000E+01, 0.1000000E+01
 0.1003499E+08, 0.2055739E+05, 0.1000000E+01, 0.1000000E+01
 0.1006392E+08, 0.2061717E+05, 0.1000000E+01, 0.1000000E+01
 0.1009313E+08, 0.2067683E+05, 0.1000000E+01, 0.1000000E+01
 0.1012231E+08, 0.2073653E+05, 0.1000000E+01, 0.1000000E+01
 0.1015153E+08, 0.2079633E+05, 0.1000000E+01, 0.1000000E+01
