 #  Results from PENEPMA. Output from photon detector #  1
 #
 #  Angular intervals : theta_1 = 4.000000E+01,  theta_2 = 6.000000E+01
 #                        phi_1 = 0.000000E+00,    phi_2 = 3.600000E+02
 #
 #  Intensities of characteristic lines. All in 1/(sr*electron).
 #    P = primary photons (from electron interactions);
 #    C = fluorescence from characteristic x rays;
 #    B = fluorescence from bremsstrahlung quanta;
 #   TF = C+B, total fluorescence;
 #  unc = statistical uncertainty (3 sigma).
 #
 # IZ S0 S1  E (eV)      P            unc       C            unc       B            unc       TF           unc       T            unc
   26  2  4  1.2227E+02  0.000000E+00 0.00E+00  0.000000E+00 0.00E+00  1.032108E-11 3.10E-11  1.032108E-11 3.10E-11  1.032108E-11 3.10E-11
    6  1  3  2.8202E+02  1.324443E-05 8.50E-07  1.564327E-06 2.98E-07  3.879609E-09 5.54E-10  1.568207E-06 2.99E-07  1.481264E-05 9.01E-07
    6  1  4  2.8203E+02  2.615533E-05 1.20E-06  3.324489E-06 4.34E-07  8.118403E-09 8.06E-10  3.332607E-06 4.35E-07  2.948794E-05 1.27E-06
   26  4  5  6.1530E+02  5.823615E-05 3.07E-06  3.845372E-06 7.83E-07  5.617776E-08 2.27E-09  3.901549E-06 7.85E-07  6.213770E-05 3.17E-06
   26  3  5  6.2780E+02  3.007880E-05 2.20E-06  1.819584E-06 5.38E-07  3.082560E-08 1.68E-09  1.850410E-06 5.39E-07  3.192921E-05 2.27E-06
   26  4  6  6.5010E+02  1.077450E-07 1.32E-07  0.000000E+00 0.00E+00  8.478413E-11 8.78E-11  8.478413E-11 8.78E-11  1.078297E-07 1.32E-07
   26  4  7  6.5680E+02  1.077450E-07 1.32E-07  0.000000E+00 0.00E+00  9.288969E-11 9.29E-11  9.288969E-11 9.29E-11  1.078378E-07 1.32E-07
   26  3  7  6.7040E+02  7.182997E-08 1.08E-07  0.000000E+00 0.00E+00  8.478413E-11 8.78E-11  8.478413E-11 8.78E-11  7.191476E-08 1.08E-07
   26  4  9  7.0480E+02  3.002493E-05 2.20E-06  2.066963E-06 5.72E-07  2.867820E-08 1.62E-09  2.095641E-06 5.74E-07  3.212057E-05 2.28E-06
   26  4  8  7.0480E+02  2.549964E-06 6.42E-07  1.795749E-07 1.70E-07  2.953092E-09 5.21E-10  1.825280E-07 1.71E-07  2.732492E-06 6.64E-07
   26  4 10  7.1316E+02  2.047154E-06 5.75E-07  5.387248E-08 9.33E-08  1.656311E-09 3.89E-10  5.552879E-08 9.37E-08  2.102683E-06 5.83E-07
   26  3  8  7.1832E+02  1.560506E-05 1.59E-06  1.113982E-06 4.22E-07  1.628669E-08 1.22E-09  1.130268E-06 4.23E-07  1.673533E-05 1.64E-06
   26  3 10  7.2602E+02  4.489373E-07 2.69E-07  1.795749E-08 5.39E-08  1.865359E-10 1.29E-10  1.814403E-08 5.40E-08  4.670814E-07 2.75E-07
   26  2  6  7.9220E+02  7.542147E-07 3.49E-07  0.000000E+00 0.00E+00  7.925614E-10 2.67E-10  7.925614E-10 2.67E-10  7.550073E-07 3.49E-07
   26  2  7  7.9220E+02  8.440022E-07 3.69E-07  0.000000E+00 0.00E+00  1.009811E-09 2.99E-10  1.009811E-09 2.99E-10  8.450120E-07 3.69E-07
   26  1  3  6.3910E+03  4.397790E-05 2.67E-06  0.000000E+00 0.00E+00  1.156765E-06 1.03E-08  1.156765E-06 1.03E-08  4.513467E-05 2.67E-06
   26  1  4  6.4040E+03  8.350234E-05 3.67E-06  1.795749E-08 5.39E-08  2.264711E-06 1.44E-08  2.282669E-06 6.83E-08  8.578501E-05 3.67E-06
   26  1  7  7.0582E+03  1.014598E-05 1.28E-06  1.795749E-08 5.39E-08  2.808576E-07 5.08E-09  2.988151E-07 5.89E-08  1.044480E-05 1.28E-06
   26  1  6  7.0582E+03  5.207673E-06 9.17E-07  0.000000E+00 0.00E+00  1.410727E-07 3.60E-09  1.410727E-07 3.60E-09  5.348746E-06 9.17E-07
   26  1  9  7.1083E+03  0.000000E+00 0.00E+00  0.000000E+00 0.00E+00  8.256862E-11 8.76E-11  8.256862E-11 8.76E-11  8.256862E-11 8.76E-11
   26  1  8  7.1083E+03  0.000000E+00 0.00E+00  0.000000E+00 0.00E+00  3.096323E-11 5.36E-11  3.096323E-11 5.36E-11  3.096323E-11 5.36E-11
