 #  Results from PENEPMA.
 #  Angular distribution of emerging electrons.
 #  1st and 2nd columns: THETA and PHI (deg).
 #  3rd and 4th columns: probability density and STU (1/sr)

   1.000000E+00  3.000000E+00  4.842424E-02  1.852007E-02
   1.000000E+00  9.000001E+00  4.622376E-02  1.806085E-02
   1.000000E+00  1.500000E+01  3.827772E-02  1.643055E-02
   1.000000E+00  2.100000E+01  3.178475E-02  1.499752E-02
   1.000000E+00  2.700000E+01  4.517770E-02  1.790180E-02
   1.000000E+00  3.300000E+01  4.372522E-02  1.758638E-02
   1.000000E+00  3.900000E+01  5.487488E-02  1.969807E-02
   1.000000E+00  4.500000E+01  5.154239E-02  1.911708E-02
   1.000000E+00  5.100001E+01  4.829573E-02  1.851875E-02
   1.000000E+00  5.700001E+01  4.355437E-02  1.758451E-02
   1.000000E+00  6.300001E+01  4.052065E-02  1.693453E-02
   1.000000E+00  6.900001E+01  4.077709E-02  1.693743E-02
   1.000000E+00  7.500001E+01  3.740156E-02  1.625758E-02
   1.000000E+00  8.100001E+01  3.507350E-02  1.573088E-02
   1.000000E+00  8.700001E+01  4.376719E-02  1.758684E-02
   1.000000E+00  9.300001E+01  4.842519E-02  1.852007E-02
   1.000000E+00  9.900001E+01  5.790754E-02  2.025958E-02
   1.000000E+00  1.050000E+02  5.233342E-02  1.926354E-02
   1.000000E+00  1.110000E+02  4.675835E-02  1.821311E-02
   1.000000E+00  1.170000E+02  4.526224E-02  1.790271E-02
   1.000000E+00  1.230000E+02  5.549377E-02  1.983860E-02
   1.000000E+00  1.290000E+02  4.701373E-02  1.821581E-02
   1.000000E+00  1.350000E+02  3.968752E-02  1.676724E-02
   1.000000E+00  1.410000E+02  3.665486E-02  1.608427E-02
   1.000000E+00  1.470000E+02  4.684383E-02  1.821401E-02
   1.000000E+00  1.530000E+02  5.004710E-02  1.882160E-02
   1.000000E+00  1.590000E+02  5.654089E-02  1.998224E-02
   1.000000E+00  1.650000E+02  4.368194E-02  1.758591E-02
   1.000000E+00  1.710000E+02  4.359658E-02  1.758498E-02
   1.000000E+00  1.770000E+02  4.464287E-02  1.774687E-02
   1.000000E+00  1.830000E+02  5.175579E-02  1.911922E-02
   1.000000E+00  1.890000E+02  3.674010E-02  1.608529E-02
   1.000000E+00  1.950000E+02  5.329399E-02  1.941059E-02
   1.000000E+00  2.010000E+02  4.850925E-02  1.852096E-02
   1.000000E+00  2.070000E+02  3.678231E-02  1.608580E-02
   1.000000E+00  2.130000E+02  5.096629E-02  1.897164E-02
   1.000000E+00  2.190000E+02  4.846645E-02  1.852052E-02
   1.000000E+00  2.250000E+02  3.915340E-02  1.660173E-02
   1.000000E+00  2.310000E+02  4.850937E-02  1.852096E-02
   1.000000E+00  2.370000E+02  5.258903E-02  1.926610E-02
   1.000000E+00  2.430000E+02  4.622399E-02  1.806085E-02
   1.000000E+00  2.490000E+02  4.043552E-02  1.693356E-02
   1.000000E+00  2.550000E+02  5.070915E-02  1.896905E-02
   1.000000E+00  2.610000E+02  5.491697E-02  1.969849E-02
   1.000000E+00  2.670000E+02  4.122608E-02  1.709874E-02
   1.000000E+00  2.730000E+02  5.000454E-02  1.882116E-02
   1.000000E+00  2.790000E+02  4.306246E-02  1.742723E-02
   1.000000E+00  2.850000E+02  4.464276E-02  1.774687E-02
   1.000000E+00  2.910000E+02  4.846645E-02  1.852052E-02
   1.000000E+00  2.970000E+02  4.239982E-02  1.726662E-02
   1.000000E+00  3.030000E+02  4.052065E-02  1.693453E-02
   1.000000E+00  3.090000E+02  4.680080E-02  1.821356E-02
   1.000000E+00  3.150000E+02  4.086245E-02  1.693840E-02
   1.000000E+00  3.210000E+02  4.771952E-02  1.836857E-02
   1.000000E+00  3.270000E+02  5.162787E-02  1.911793E-02
   1.000000E+00  3.330000E+02  4.842413E-02  1.852007E-02
   1.000000E+00  3.390000E+02  4.455787E-02  1.774594E-02
   1.000000E+00  3.450000E+02  5.233318E-02  1.926354E-02
   1.000000E+00  3.510000E+02  5.092302E-02  1.897121E-02
   1.000000E+00  3.570000E+02  4.521991E-02  1.790226E-02
    
