 #  Results from PENEPMA. Phi rho z distribution.
 #
 #  Z = 29, S1 =  1, S2 =  4
 #
 #  Angular intervals : theta_1 = 4.000000E+01,  theta_2 = 6.000000E+01
 #                        phi_1 = 0.000000E+00,    phi_2 = 3.600000E+02
 #
 # Intensities of characteristic lines. All in 1/(cm*sr*electron).
 #    P = primary photons (from electron interactions);
 #    C = flourescence from characteristic x rays;
 #    B = flourescence from bremsstrahlung quanta;
 #   TF = C+B, total fluorescence;
 #    T = P+C+B, total intensity;
 #    E = emitted; G = generated;
 #  unc = statistical uncertainty (3 sigma).
 #
 # D (cm)     DF (cm)    PE            unc       PG            unc       CE            unc       CG            unc       BE            unc       BG            unc       TFE           unc       TFG           unc       TE            unc       TG            unc
   4.565E-05  9.130E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.513695E-04  3.68E-05  8.557454E-04  1.85E-05  4.513695E-04  3.68E-05  8.557454E-04  1.85E-05  5.141184E-01  1.80E-01  5.301839E-01  6.68E-02
   4.631E-05  9.262E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.189618E-04  3.55E-05  8.402349E-04  1.83E-05  4.189618E-04  3.55E-05  8.402349E-04  1.83E-05  4.414450E-01  1.67E-01  5.050771E-01  6.52E-02
   4.697E-05  9.394E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.329940E-04  3.61E-05  8.193468E-04  1.81E-05  4.329940E-04  3.61E-05  8.193468E-04  1.81E-05  5.290620E-01  1.83E-01  5.089746E-01  6.54E-02
   4.763E-05  9.527E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.106092E-04  3.51E-05  7.861036E-04  1.77E-05  4.106092E-04  3.51E-05  7.861036E-04  1.77E-05  4.713857E-01  1.72E-01  4.743011E-01  6.32E-02
   4.829E-05  9.659E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.701831E-04  3.34E-05  7.698820E-04  1.76E-05  3.701831E-04  3.34E-05  7.698820E-04  1.76E-05  3.691057E-01  1.52E-01  4.422867E-01  6.09E-02
   4.896E-05  9.791E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.942383E-04  3.44E-05  7.461051E-04  1.73E-05  3.942383E-04  3.44E-05  7.461051E-04  1.73E-05  3.613799E-01  1.50E-01  4.537195E-01  6.17E-02
   4.962E-05  9.924E-04  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.444574E-04  3.22E-05  7.387276E-04  1.72E-05  3.444574E-04  3.22E-05  7.387276E-04  1.72E-05  4.051216E-01  1.60E-01  4.488397E-01  6.13E-02
   5.028E-05  1.006E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.488007E-04  3.24E-05  7.132174E-04  1.69E-05  3.488007E-04  3.24E-05  7.132174E-04  1.69E-05  4.410841E-01  1.67E-01  4.170013E-01  5.91E-02
   5.094E-05  1.019E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.504712E-04  3.25E-05  7.047733E-04  1.68E-05  3.504712E-04  3.25E-05  7.047733E-04  1.68E-05  4.549987E-01  1.70E-01  3.774071E-01  5.61E-02
   5.160E-05  1.032E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.290888E-04  3.15E-05  6.790854E-04  1.65E-05  3.290888E-04  3.15E-05  6.790854E-04  1.65E-05  4.696951E-01  1.72E-01  3.801924E-01  5.63E-02
   5.226E-05  1.045E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.990198E-04  3.00E-05  6.653081E-04  1.63E-05  2.990198E-04  3.00E-05  6.653081E-04  1.63E-05  4.045871E-01  1.60E-01  3.646346E-01  5.51E-02
   5.293E-05  1.059E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.000221E-04  3.00E-05  6.506420E-04  1.61E-05  3.000221E-04  3.00E-05  6.506420E-04  1.61E-05  3.390514E-01  1.46E-01  3.434333E-01  5.34E-02
   5.359E-05  1.072E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.976834E-04  2.99E-05  6.425534E-04  1.60E-05  2.976834E-04  2.99E-05  6.425534E-04  1.60E-05  4.115644E-01  1.61E-01  3.558431E-01  5.44E-02
   5.425E-05  1.085E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.796419E-04  2.90E-05  6.273096E-04  1.58E-05  2.796419E-04  2.90E-05  6.273096E-04  1.58E-05  3.175113E-01  1.41E-01  3.162320E-01  5.12E-02
   5.491E-05  1.098E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.789737E-04  2.90E-05  6.129101E-04  1.57E-05  2.789737E-04  2.90E-05  6.129101E-04  1.57E-05  3.173709E-01  1.41E-01  3.229006E-01  5.18E-02
   5.557E-05  1.111E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.833170E-04  2.92E-05  6.058437E-04  1.56E-05  2.833170E-04  2.92E-05  6.058437E-04  1.56E-05  3.024540E-01  1.37E-01  3.025367E-01  5.00E-02
   5.623E-05  1.125E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.669461E-04  2.83E-05  5.989107E-04  1.55E-05  2.669461E-04  2.83E-05  5.989107E-04  1.55E-05  3.463160E-01  1.47E-01  3.111193E-01  5.08E-02
   5.689E-05  1.138E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.455637E-04  2.72E-05  5.761115E-04  1.52E-05  2.455637E-04  2.72E-05  5.761115E-04  1.52E-05  2.742239E-01  1.30E-01  3.032578E-01  5.01E-02
   5.756E-05  1.151E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.626028E-04  2.81E-05  5.706895E-04  1.51E-05  2.626028E-04  2.81E-05  5.706895E-04  1.51E-05  2.377068E-01  1.21E-01  2.937444E-01  4.93E-02
   5.822E-05  1.164E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.422227E-04  2.70E-05  5.527791E-04  1.49E-05  2.422227E-04  2.70E-05  5.527791E-04  1.49E-05  2.443434E-01  1.23E-01  2.981531E-01  4.97E-02
   5.888E-05  1.178E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.408863E-04  2.69E-05  5.467349E-04  1.48E-05  2.408863E-04  2.69E-05  5.467349E-04  1.48E-05  3.023605E-01  1.37E-01  2.625123E-01  4.65E-02
   5.954E-05  1.191E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.191698E-04  2.57E-05  5.270023E-04  1.45E-05  2.191698E-04  2.57E-05  5.270023E-04  1.45E-05  2.009090E-01  1.11E-01  2.395845E-01  4.43E-02
   6.020E-05  1.204E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.128219E-04  2.53E-05  5.143805E-04  1.44E-05  2.128219E-04  2.53E-05  5.143805E-04  1.44E-05  1.859186E-01  1.06E-01  2.366490E-01  4.40E-02
   6.086E-05  1.217E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.111514E-04  2.52E-05  5.086474E-04  1.43E-05  2.111514E-04  2.52E-05  5.086474E-04  1.43E-05  2.299009E-01  1.19E-01  2.537120E-01  4.57E-02
   6.153E-05  1.231E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.198380E-04  2.57E-05  5.037143E-04  1.42E-05  2.198380E-04  2.57E-05  5.037143E-04  1.42E-05  2.076391E-01  1.13E-01  2.287314E-01  4.32E-02
   6.219E-05  1.244E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  2.004602E-04  2.46E-05  4.802485E-04  1.39E-05  2.004602E-04  2.46E-05  4.802485E-04  1.39E-05  1.860322E-01  1.06E-01  2.246402E-01  4.28E-02
   6.285E-05  1.257E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.997920E-04  2.45E-05  4.718044E-04  1.37E-05  1.997920E-04  2.45E-05  4.718044E-04  1.37E-05  1.497022E-01  9.47E-02  1.629254E-01  3.61E-02
   6.351E-05  1.270E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.797460E-04  2.32E-05  4.590937E-04  1.35E-05  1.797460E-04  2.32E-05  4.590937E-04  1.35E-05  1.861325E-01  1.06E-01  1.804346E-01  3.81E-02
   6.417E-05  1.283E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.720616E-04  2.27E-05  4.514051E-04  1.34E-05  1.720616E-04  2.27E-05  4.514051E-04  1.34E-05  1.498759E-01  9.47E-02  1.782743E-01  3.79E-02
   6.483E-05  1.297E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.814165E-04  2.34E-05  4.498496E-04  1.34E-05  1.814165E-04  2.34E-05  4.498496E-04  1.34E-05  1.570537E-01  9.71E-02  1.848958E-01  3.86E-02
   6.550E-05  1.310E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.747344E-04  2.29E-05  4.337614E-04  1.32E-05  1.747344E-04  2.29E-05  4.337614E-04  1.32E-05  9.952439E-02  7.52E-02  1.848833E-01  3.86E-02
   6.616E-05  1.323E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.700570E-04  2.26E-05  4.223396E-04  1.30E-05  1.700570E-04  2.26E-05  4.223396E-04  1.30E-05  1.929895E-01  1.09E-01  1.624952E-01  3.61E-02
   6.682E-05  1.336E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.553566E-04  2.16E-05  4.222062E-04  1.30E-05  1.553566E-04  2.16E-05  4.222062E-04  1.30E-05  1.424308E-01  9.21E-02  1.634314E-01  3.62E-02
   6.748E-05  1.350E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.570271E-04  2.17E-05  4.112733E-04  1.28E-05  1.570271E-04  2.17E-05  4.112733E-04  1.28E-05  1.203896E-01  8.41E-02  1.422283E-01  3.36E-02
   6.814E-05  1.363E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.513474E-04  2.13E-05  3.991849E-04  1.26E-05  1.513474E-04  2.13E-05  3.991849E-04  1.26E-05  1.350258E-01  8.95E-02  1.413508E-01  3.34E-02
   6.880E-05  1.376E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.607022E-04  2.20E-05  3.957183E-04  1.26E-05  1.607022E-04  2.20E-05  3.957183E-04  1.26E-05  1.414219E-01  9.21E-02  1.604114E-01  3.58E-02
   6.946E-05  1.389E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.369811E-04  2.03E-05  3.946517E-04  1.26E-05  1.369811E-04  2.03E-05  3.946517E-04  1.26E-05  1.422037E-01  9.21E-02  1.246586E-01  3.12E-02
   7.013E-05  1.403E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.490087E-04  2.12E-05  3.894519E-04  1.25E-05  1.490087E-04  2.12E-05  3.894519E-04  1.25E-05  1.490607E-01  9.47E-02  1.543759E-01  3.51E-02
   7.079E-05  1.416E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.463359E-04  2.10E-05  3.802523E-04  1.23E-05  1.463359E-04  2.10E-05  3.802523E-04  1.23E-05  9.814789E-02  7.52E-02  1.351126E-01  3.27E-02
   7.145E-05  1.429E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.239512E-04  1.93E-05  3.674972E-04  1.21E-05  1.239512E-04  1.93E-05  3.674972E-04  1.21E-05  1.057199E-01  7.83E-02  1.111162E-01  2.93E-02
   7.211E-05  1.442E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.319696E-04  1.99E-05  3.637196E-04  1.21E-05  1.319696E-04  1.99E-05  3.637196E-04  1.21E-05  1.413884E-01  9.21E-02  1.146359E-01  2.99E-02
   7.277E-05  1.455E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.302991E-04  1.98E-05  3.560310E-04  1.19E-05  1.302991E-04  1.98E-05  3.560310E-04  1.19E-05  9.070949E-02  7.20E-02  1.078172E-01  2.89E-02
   7.343E-05  1.469E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.212784E-04  1.91E-05  3.456758E-04  1.18E-05  1.212784E-04  1.91E-05  3.456758E-04  1.18E-05  9.064935E-02  7.20E-02  1.097179E-01  2.92E-02
   7.410E-05  1.482E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.125918E-04  1.84E-05  3.397205E-04  1.17E-05  1.125918E-04  1.84E-05  3.397205E-04  1.17E-05  9.797416E-02  7.52E-02  1.067788E-01  2.87E-02
   7.476E-05  1.495E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.186056E-04  1.89E-05  3.307430E-04  1.15E-05  1.186056E-04  1.89E-05  3.307430E-04  1.15E-05  1.120090E-01  8.12E-02  1.115831E-01  2.95E-02
   7.542E-05  1.508E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.072462E-04  1.80E-05  3.280765E-04  1.15E-05  1.072462E-04  1.80E-05  3.280765E-04  1.15E-05  7.587278E-02  6.51E-02  7.772749E-02  2.40E-02
   7.608E-05  1.522E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.102531E-04  1.82E-05  3.225656E-04  1.14E-05  1.102531E-04  1.82E-05  3.225656E-04  1.14E-05  1.051520E-01  7.83E-02  9.983561E-02  2.77E-02
   7.674E-05  1.535E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.015665E-04  1.75E-05  3.163880E-04  1.12E-05  1.015665E-04  1.75E-05  3.163880E-04  1.12E-05  7.564559E-02  6.51E-02  8.229975E-02  2.48E-02
   7.740E-05  1.548E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  1.109213E-04  1.83E-05  3.092327E-04  1.11E-05  1.109213E-04  1.83E-05  3.092327E-04  1.11E-05  6.106948E-02  5.75E-02  7.753283E-02  2.40E-02
   7.807E-05  1.561E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.789138E-05  1.72E-05  3.036774E-04  1.10E-05  9.789138E-05  1.72E-05  3.036774E-04  1.10E-05  6.826733E-02  6.14E-02  6.011786E-02  2.06E-02
   7.873E-05  1.575E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.619787E-05  1.61E-05  2.897224E-04  1.08E-05  8.619787E-05  1.61E-05  2.897224E-04  1.08E-05  9.757324E-02  7.52E-02  7.649447E-02  2.38E-02
   7.939E-05  1.588E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  9.588678E-05  1.70E-05  2.909223E-04  1.08E-05  9.588678E-05  1.70E-05  2.909223E-04  1.08E-05  9.012816E-02  7.20E-02  6.483678E-02  2.16E-02
   8.005E-05  1.601E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.817947E-05  1.53E-05  2.869669E-04  1.07E-05  7.817947E-05  1.53E-05  2.869669E-04  1.07E-05  4.652677E-02  4.86E-02  7.046074E-02  2.27E-02
   8.071E-05  1.614E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.784537E-05  1.53E-05  2.782117E-04  1.05E-05  7.784537E-05  1.53E-05  2.782117E-04  1.05E-05  8.952009E-02  7.20E-02  6.471323E-02  2.16E-02
   8.137E-05  1.627E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.118637E-05  1.56E-05  2.748340E-04  1.05E-05  8.118637E-05  1.56E-05  2.748340E-04  1.05E-05  5.330366E-02  5.32E-02  7.680130E-02  2.40E-02
   8.203E-05  1.641E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.552967E-05  1.60E-05  2.685232E-04  1.04E-05  8.552967E-05  1.60E-05  2.685232E-04  1.04E-05  2.484636E-02  3.07E-02  5.679745E-02  2.00E-02
   8.270E-05  1.654E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.753427E-05  1.62E-05  2.670121E-04  1.03E-05  8.753427E-05  1.62E-05  2.670121E-04  1.03E-05  3.182370E-02  3.76E-02  5.776381E-02  2.02E-02
   8.336E-05  1.667E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.918177E-05  1.54E-05  2.623456E-04  1.02E-05  7.918177E-05  1.54E-05  2.623456E-04  1.02E-05  7.529144E-02  6.51E-02  5.463007E-02  1.96E-02
   8.402E-05  1.680E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.784537E-05  1.53E-05  2.576791E-04  1.02E-05  7.784537E-05  1.53E-05  2.576791E-04  1.02E-05  3.874759E-02  4.34E-02  4.985070E-02  1.85E-02
   8.468E-05  1.694E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  8.252277E-05  1.58E-05  2.570125E-04  1.01E-05  8.252277E-05  1.58E-05  2.570125E-04  1.01E-05  7.514444E-02  6.51E-02  5.175498E-02  1.89E-02
   8.534E-05  1.707E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.383616E-05  1.49E-05  2.487906E-04  9.97E-06  7.383616E-05  1.49E-05  2.487906E-04  9.97E-06  6.747885E-02  6.14E-02  4.895900E-02  1.83E-02
   8.600E-05  1.720E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.550666E-05  1.51E-05  2.451018E-04  9.90E-06  7.550666E-05  1.51E-05  2.451018E-04  9.90E-06  5.998699E-02  5.75E-02  4.578792E-02  1.76E-02
   8.667E-05  1.733E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.281085E-05  1.37E-05  2.380354E-04  9.76E-06  6.281085E-05  1.37E-05  2.380354E-04  9.76E-06  4.555788E-02  4.86E-02  5.445230E-02  1.96E-02
   8.733E-05  1.747E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  7.350206E-05  1.49E-05  2.316357E-04  9.63E-06  7.350206E-05  1.49E-05  2.316357E-04  9.63E-06  3.118223E-02  3.76E-02  4.211447E-02  1.66E-02
   8.799E-05  1.760E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.281085E-05  1.37E-05  2.348356E-04  9.69E-06  6.281085E-05  1.37E-05  2.348356E-04  9.69E-06  6.751226E-02  6.14E-02  4.287461E-02  1.68E-02
   8.865E-05  1.773E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.147445E-05  1.36E-05  2.284358E-04  9.56E-06  6.147445E-05  1.36E-05  2.284358E-04  9.56E-06  3.841349E-02  4.34E-02  3.117516E-02  1.36E-02
   8.931E-05  1.786E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.147445E-05  1.36E-05  2.241693E-04  9.47E-06  6.147445E-05  1.36E-05  2.241693E-04  9.47E-06  3.120227E-02  3.76E-02  3.410002E-02  1.44E-02
   8.997E-05  1.799E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.779935E-05  1.32E-05  2.203917E-04  9.39E-06  5.779935E-05  1.32E-05  2.203917E-04  9.39E-06  1.656602E-02  2.17E-02  3.301633E-02  1.42E-02
   9.063E-05  1.813E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.114035E-05  1.36E-05  2.170584E-04  9.32E-06  6.114035E-05  1.36E-05  2.170584E-04  9.32E-06  2.374383E-02  3.07E-02  3.498905E-02  1.47E-02
   9.130E-05  1.826E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.347905E-05  1.38E-05  2.155474E-04  9.28E-06  6.347905E-05  1.38E-05  2.155474E-04  9.28E-06  9.227850E-03  7.45E-04  2.521254E-02  1.16E-02
   9.196E-05  1.839E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.080625E-05  1.35E-05  2.115920E-04  9.20E-06  6.080625E-05  1.35E-05  2.115920E-04  9.20E-06  1.634552E-02  2.17E-02  2.887622E-02  1.29E-02
   9.262E-05  1.852E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.581776E-05  1.41E-05  2.043478E-04  9.04E-06  6.581776E-05  1.41E-05  2.043478E-04  9.04E-06  9.241214E-03  7.45E-04  3.087117E-02  1.36E-02
   9.328E-05  1.866E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  6.314495E-05  1.38E-05  2.038589E-04  9.03E-06  6.314495E-05  1.38E-05  2.038589E-04  9.03E-06  3.084145E-02  3.76E-02  3.562743E-02  1.50E-02
   9.394E-05  1.879E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.479245E-05  1.28E-05  2.021701E-04  8.99E-06  5.479245E-05  1.28E-05  2.021701E-04  8.99E-06  3.048730E-02  3.76E-02  2.957237E-02  1.32E-02
   9.460E-05  1.892E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.443534E-05  1.16E-05  1.979036E-04  8.90E-06  4.443534E-05  1.16E-05  1.979036E-04  8.90E-06  3.047394E-02  3.76E-02  2.011763E-02  9.58E-03
   9.527E-05  1.905E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  5.145144E-05  1.24E-05  1.960815E-04  8.86E-06  5.145144E-05  1.24E-05  1.960815E-04  8.86E-06  9.181076E-03  7.43E-04  1.723276E-02  8.17E-03
   9.593E-05  1.919E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.343304E-05  1.14E-05  1.856819E-04  8.62E-06  4.343304E-05  1.14E-05  1.856819E-04  8.62E-06  2.335627E-02  3.07E-02  2.775609E-02  1.26E-02
   9.659E-05  1.932E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.443534E-05  1.16E-05  1.867929E-04  8.64E-06  4.443534E-05  1.16E-05  1.867929E-04  8.64E-06  3.028684E-02  3.76E-02  1.796002E-02  8.67E-03
   9.725E-05  1.945E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.476944E-05  1.16E-05  1.783932E-04  8.45E-06  4.476944E-05  1.16E-05  1.783932E-04  8.45E-06  1.583768E-02  2.17E-02  2.477345E-02  1.16E-02
   9.791E-05  1.958E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.741923E-05  1.06E-05  1.781266E-04  8.44E-06  3.741923E-05  1.06E-05  1.781266E-04  8.44E-06  3.054744E-02  3.76E-02  2.857757E-02  1.29E-02
   9.857E-05  1.971E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  3.875563E-05  1.08E-05  1.807043E-04  8.50E-06  3.875563E-05  1.08E-05  1.807043E-04  8.50E-06  2.278830E-02  3.07E-02  2.467212E-02  1.16E-02
   9.924E-05  1.985E-03  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  0.000000E+00  0.00E+00  4.643994E-05  1.18E-05  1.813709E-04  8.52E-06  4.643994E-05  1.18E-05  1.813709E-04  8.52E-06  1.566395E-02  2.17E-02  1.576686E-02  7.65E-03
