MC simulation of a multilayer film [250 nm of Ir,150 nm of Ag,50000 nm of SiO2] at 30.0 keV + CSF + BSF
Characteristic
Type:	Characteristic
# of electrons	10000
# of scattering events	5363384
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	62306.29707032448	0.0018985361823826317
Si K-L3	41315.5867094682	4986.467649724015
Si K-M3	704.256578771476	106.60016832302068
Ag L2-N4	697.914039865864	150.6449313436592
Ag L3-M5	17892.696650495218	2308.1198226649353
Ir L2-N4	2338.760065780394	2194.865233758566
Ir L3-M5	31613.79932370333	29905.96503350728
Ir M4-N6	73978.80192291285	26473.67229446158
Ir M5-N7	136176.1706483666	90655.78836961983
Bremsstrahlung Fluorescence
Type:	Continuum Fluorescence
# of electrons	10000
# of scattering events	534371
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	105.03006197219887	2.616313964440951E-6
Si K-L3	1286.4436685863504	63.6152940022805
Si K-M3	21.928441273065367	1.41038193677629
Ag L2-N4	4.1622921576444405	0.892179237808871
Ag L3-M5	75.02680848407923	9.6470220907811
Ir L2-N4	69.66645446757477	64.83465127304184
Ir L3-M5	696.6200271869305	654.6301802106428
Ir M4-N6	398.9565274474925	136.09800595198007
Ir M5-N7	711.8198832433102	464.83129673256445
Characteristic Fluorescence
Type:	Characteristic Fluorescence
# of electrons	10000
# of scattering events	536783
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	179.21833372238436	3.609467408423806E-6
Si K-L3	1706.7349932476811	163.4814236659255
Si K-M3	29.092636531255824	3.5119424156149615
Ag L2-N4	0.8595921613503773	0.18554261980989495
Ag L3-M5	19.17046831222639	2.46912667869015
Ir L2-N4	1.2105669492915576	1.1293982158293296
Ir L3-M5	50.45303012453901	47.50055944988237
Ir M4-N6	125.2325608112207	40.131106843924776
Ir M5-N7	879.1184993960051	574.287930987562
